https://de.wikipedia.org/wiki/Alfa_Romeo_147,Alfa,Romeo 147 ,"['2000', '2010']",['kompaktklasse'],['kombilimousine'],"[105, 250]","[101, 170]","[9, 6]","[500, 18500]"
https://de.wikipedia.org/wiki/Alfa_Romeo_156,Alfa,Romeo 156 ,"['1997', '2007']",['mittelklasse'],"['limousine', 'kombi']","[120, 250]","[105, 175]","[10, 7]","[600, 18000]"
https://de.wikipedia.org/wiki/Alfa_Romeo_159,Alfa,Romeo 159 ,"['', 'pro']",[''],[],"[0, 0]","[0, 0]","[11, 7]","[2200, 18000]"
https://de.wikipedia.org/wiki/Alfa_Romeo_166,Alfa,Romeo 166 ,"['1998', '2007']",['obere mittelklasse'],['limousine'],"[150, 241]","[136, 185]","[11, 7]","[1500, 6000]"
https://de.wikipedia.org/wiki/Alfa_Romeo_Giulietta_(Typ_940),Alfa,Romeo Giulietta (Typ 940) ,"['seit 2010', 'pro']",['kompaktklasse'],['kombilimousine'],"[105, 241]","[105, 175]","[8, 6]","[6000, 33000]"
https://de.wikipedia.org/wiki/Alfa_Romeo_GT,Alfa,Romeo GT ,"['2003', '2010']",['sportwagen'],['kombicoupe'],"[140, 239]","[150, 170]","[11, 7]","[1850, 19000]"
https://de.wikipedia.org/wiki/Alfa_Romeo_MiTo,Alfa,Romeo MiTo ,"['2008', '2018']",['kleinwagen'],['kombilimousine'],"[69, 170]","[84, 120]","[8, 5]","[3200, 24000]"
https://de.wikipedia.org/wiki/Audi_A1_8X,Audi,A1 8X ,"['2010', '2018']",['kleinwagen'],['kombilimousine'],"[82, 256]","[90, 143]","[7, 5]","[6500, 33000]"
https://de.wikipedia.org/wiki/Audi_A2,Audi,A2 ,"['11/1999', '07/2']",['kleinwagen'],['kombilimousine'],"[75, 110]","[61, 90]","[6, 5]","[1400, 10000]"
https://de.wikipedia.org/wiki/Audi_A3_8L,Audi,A3 8L ,"['deutschland:<br />09/1996', '06/2', '2006)']",['kompaktklasse'],['kombilimousine'],"[101, 224]","[90, 131]","[9, 7]","[500, 8000]"
https://de.wikipedia.org/wiki/Audi_A3_8P,Audi,A3 8P ,"['2003', '2013']",['kompaktklasse'],"['kombilimousine', 'cabriolet']","[102, 340]","[90, 170]","[8, 6]","[1500, 25000]"
https://de.wikipedia.org/wiki/Audi_A3_8V,Audi,A3 8V ,"['seit 2012', 'pro']",['kompaktklasse'],"['kombilimousine', 'limousine', 'cabriolet']","[105, 400]","[105, 184]","[8, 6]","[7200, 58000]"
https://de.wikipedia.org/wiki/Audi_A4_B5,Audi,A4 B5 ,"['1994', '2001']",['mittelklasse'],"['limousine', 'kombi']","[101, 381]","[75, 150]","[9, 6]","[400, 9000]"
https://de.wikipedia.org/wiki/Audi_A4_B6,Audi,A4 B6 ,"['2000', '2004']",['mittelklasse'],"['limousine', 'kombi', 'cabriolet']","[102, 344]","[101, 179]","[9, 7]","[700, 12500]"
https://de.wikipedia.org/wiki/Audi_A4_B7,Audi,A4 B7 ,"['2004', '2008']",['mittelklasse'],"['limousine', 'kombi', 'cabriolet']","[102, 420]","[116, 232]","[10, 7]","[1700, 20000]"
https://de.wikipedia.org/wiki/Audi_A4_B8,Audi,A4 B8 ,"['2007', '2015']",['mittelklasse'],"['limousine', 'kombi']","[120, 450]","[120, 245]","[9, 7]","[3200, 41000]"
https://de.wikipedia.org/wiki/Audi_A4_B9,Audi,A4 B9 ,"['seit 2015', 'pro']",['mittelklasse'],"['limousine', 'kombi']","[150, 450]","[122, 272]","[8, 7]","[11700, 73000]"
https://de.wikipedia.org/wiki/Audi_A5_8T,Audi,A5 8T ,"['2007', '2016']",['mittelklasse'],"['coupe', 'cabriolet', 'kombilimousine']","[144, 450]","[136, 245]","[10, 8]","[8000, 39000]"
https://de.wikipedia.org/wiki/Audi_A5_F5,Audi,A5 F5 ,"['seit 2016', 'pro']",['mittelklasse'],"['coupe', 'kombilimousine', 'cabriolet']","[150, 450]","[150, 272]","[9, 7]","[19000, 90000]"
https://de.wikipedia.org/wiki/Audi_A6_C5,Audi,A6 C5 ,"['1997', '2005']",['obere mittelklasse'],"['limousine', 'kombi']","[125, 480]","[110, 179]","[11, 8]","[700, 15000]"
https://de.wikipedia.org/wiki/Audi_A6_C6,Audi,A6 C6 ,"['2004', '2011']",['obere mittelklasse'],"['limousine', 'kombi']","[170, 579]","[136, 239]","[12, 8]","[2000, 32000]"
https://de.wikipedia.org/wiki/Audi_A6_C7,Audi,A6 C7 ,"['seit 2010', 'pro']",['obere mittelklasse'],"['limousine', 'kombi']","[179, 560]","[136, 326]","[11, 8]","[7000, 80000]"
https://de.wikipedia.org/wiki/Audi_A6_C8,Audi,A6 C8 ,"['seit 2018', 'pro']",['obere mittelklasse'],"['limousine', 'kombi']",[340],"[204, 286]","[10, 7]","[28000, 107000]"
https://de.wikipedia.org/wiki/Audi_A7_C7,Audi,A7 C7 ,"['seit 2010', 'pro']",['oberklasse'],['kombilimousine'],"[190, 605]","[190, 326]","[12, 8]","[17000, 115000]"
https://de.wikipedia.org/wiki/Audi_A8_D5,Audi,A8 D5 ,"['seit 2017', 'pro']",['oberklasse'],['limousine'],"[340, 585]","[286, 435]","[0, 8]","[47500, 155000]"
https://de.wikipedia.org/wiki/Audi_Q3_8U,Audi,Q3 8U ,"['2011', '2018']",['suv'],['kombi'],"[125, 367]","[120, 184]","[9, 7]","[13000, 52000]"
https://de.wikipedia.org/wiki/Audi_Q5_8R,Audi,Q5 8R ,"['2008', '2017']",['suv'],['kombi'],"[179, 354]","[143, 340]","[11, 9]","[10000, 70000]"
https://de.wikipedia.org/wiki/Audi_Q5_FY,Audi,Q5 FY ,"['seit 2017', 'pro']",['suv'],['kombi'],"[252, 354]","[150, 286]","[10, 8]","[31000, 95000]"
https://de.wikipedia.org/wiki/Audi_Q7_4L,Audi,Q7 4L ,"['2005', '2015']",['suv'],['kombi'],"[272, 349]","[204, 500]","[16, 11]","[8000, 62000"
https://de.wikipedia.org/wiki/Audi_TT_8N,Audi,TT 8N ,"['1998', '2006']",['sportwagen'],"['kombicoupe', 'roadster']","[150, 250]","[0, 0]","[9, 6]","[2700, 20000]"
https://de.wikipedia.org/wiki/Audi_TT_8J,Audi,TT 8J ,"['2006', '2014']",['sportwagen'],"['kombicoupe', 'roadster']","[160, 360]",[170],"[9, 6]","[7400, 44500]"
https://de.wikipedia.org/wiki/Audi_TT_FV,Audi,TT FV ,"['seit 2014', 'pro']",['sportwagen'],"['kombicoupe', 'roadster']","[179, 400]",[184],"[9, 6]","[18500, 82000]"
https://de.wikipedia.org/wiki/BMW_E87,BMW,E87 ,"['09/2004', '10/2']",['kompaktklasse'],"['kombilimousine', 'coupe', 'cabriolet']","[116, 340]","[116, 204]","[9, 6]","[2800, 54000]"
https://de.wikipedia.org/wiki/BMW_F20,BMW,F20 ,"['seit 2011', 'pro']",['kompaktklasse'],['kombilimousine'],"[102, 340]","[95, 224]","[9, 6]","[6000, 60000]"
https://de.wikipedia.org/wiki/BMW_F22/F23,BMW,F22/F23 ,"['', 'pro']",[''],[],"[0, 0]","[0, 0]","[9, 6]","[10000, 59000]"
https://de.wikipedia.org/wiki/BMW_2er_Active_Tourer,BMW,2er Active Tourer ,"['seit 03/2014', 'pro']",['van'],['kombi'],"[102, 231]","[95, 190]","[9, 6]","[10000, 59000]"
https://de.wikipedia.org/wiki/BMW_2er_Gran_Tourer,BMW,2er Gran Tourer ,"['seit 03/2015', 'pro']",['van'],['kombi'],"[102, 192]","[116, 190]","[9, 6]","[10000, 59000]"
https://de.wikipedia.org/wiki/BMW_E36,BMW,E36 ,"['1990', '2000']","['mittelklasse', 'kompaktklasse']","['limousine', 'kombilimousine', 'kombi', 'coupe', 'cabriolet']","[82, 333]","[90, 143]","[9, 7]","[500, 22000]"
https://de.wikipedia.org/wiki/BMW_E46,BMW,E46 ,"['1998', '2007']","['mittelklasse', 'kompaktklasse']","['limousine', 'kombilimousine', 'kombi', 'coupe', 'cabriolet']","[105, 360]","[116, 204]","[9, 7]","[700, 28000]"
https://de.wikipedia.org/wiki/BMW_E90,BMW,E90 ,"['2005', '2013']",['mittelklasse'],"['limousine', 'kombi', 'coupe', 'cabriolet']","[122, 420]","[116, 286]","[9, 7]","[2900, 37000]"
https://de.wikipedia.org/wiki/BMW_F30,BMW,F30 ,"['', 'pro']",[''],[],"[0, 0]","[0, 0]","[0, 0]","[0, 0]"
https://de.wikipedia.org/wiki/BMW_F32,BMW,F32 ,"['seit 10/2013', 'pro']",['mittelklasse'],"['coupe', 'cabriolet', 'limousine']","[184, 500]","[143, 313]","[9, 7]","[16000, 81000]"
https://de.wikipedia.org/wiki/BMW_E39,BMW,E39 ,"['1995', '2004']",['obere mittelklasse'],"['limousine', 'kombi']","[150, 400]","[116, 193]","[11, 8]","[700, 18000]"
https://de.wikipedia.org/wiki/BMW_E60,BMW,E60 ,"['07/2003', '05/2']",['obere mittelklasse'],"['limousine', 'kombi']","[170, 507]","[150, 286]","[11, 8]","[3000, 30000]"
https://de.wikipedia.org/wiki/BMW_F10,BMW,F10 ,"['01/2010', '01/2']",['obere mittelklasse'],"['limousine', 'kombi']","[184, 575]","[143, 381]","[11, 7]","[10000, 85000]"
https://de.wikipedia.org/wiki/BMW_G30,BMW,G30 ,"['seit 2017', 'pro']",['obere mittelklasse'],"['limousine', 'kombi']","[184, 625]","[190, 400]","[10, 8]","[28000, 100000]"
https://de.wikipedia.org/wiki/BMW_E63,BMW,E63 ,"['2003', '2010']",['oberklasse'],"['coupe', 'cabriolet']","[258, 507]",[286],"[13, 9]","[8000, 33000]"
https://de.wikipedia.org/wiki/BMW_F12,BMW,F12 ,"['2011', '2018']",['oberklasse'],"['coupe', 'cabriolet', 'limousine']","[320, 600]",[313],"[11, 8]","[25000, 95000]"
https://de.wikipedia.org/wiki/BMW_6er_Gran_Turismo,BMW,6er Gran Turismo ,"['seit 2017', 'pro']",['obere mittelklasse'],['kombilimousine'],"[258, 340]","[190, 320]","[10, 9]","[46000, 100000]"
https://de.wikipedia.org/wiki/BMW_E38,BMW,E38 ,"['1994', '2001']",['oberklasse'],['limousine'],"[193, 326]","[143, 245]","[12, 9]","[1650, 30000]"
https://de.wikipedia.org/wiki/BMW_E65,BMW,E65 ,"['2001', '2008']",['oberklasse'],['limousine'],"[231, 445]","[218, 329]","[13, 9]","[3600, 22000]"
https://de.wikipedia.org/wiki/BMW_F01,BMW,F01 ,"['2008', '2015']",['oberklasse'],['limousine'],"[320, 544]","[245, 381]","[14, 9]","[13000, 75000]"
https://de.wikipedia.org/wiki/BMW_G11,BMW,G11 ,"['seit 2015', 'pro']",['oberklasse'],['limousine'],"[258, 609]","[265, 400]","[10, 7]","[31000, 150000]"
https://de.wikipedia.org/wiki/BMW_E84,BMW,E84 ,"['2009', '2015']",['suv'],['kombi'],"[150, 258]","[116, 218]","[10, 7]","[8000, 26000]"
https://de.wikipedia.org/wiki/BMW_F48,BMW,F48 ,"['seit 2015', 'pro']",['suv'],['kombi'],"[136, 231]","[116, 231]","[8, 6]","[11500, 62500]"
https://de.wikipedia.org/wiki/BMW_E83,BMW,E83 ,"['2003', '2010']",['suv'],['kombi'],"[150, 272]","[150, 286]","[12, 8]","[4300, 19000]"
https://de.wikipedia.org/wiki/BMW_F25,BMW,F25 ,"['2010', '2017']",['suv'],['kombi'],"[184, 306]","[143, 313]","[11, 8]","[11000, 50000]"
https://de.wikipedia.org/wiki/BMW_G01,BMW,G01 ,"['seit 2017', 'pro']",['suv'],['kombi'],"[184, 360]","[190, 326]","[10, 8]","[33000, 85000]"
https://de.wikipedia.org/wiki/BMW_E53,BMW,E53 ,"['1999', '2006']",['suv'],['kombi'],"[231, 360]","[184, 218]","[14, 10]","[3700, 15000]"
https://de.wikipedia.org/wiki/BMW_F15,BMW,F15 ,"['', 'pro']",[''],[],"[0, 0]","[0, 0]","[0, 0]","[0, 0]"
https://de.wikipedia.org/wiki/BMW_E85,BMW,E85 ,"['2002', '2008']",['sportwagen'],"['kombicoupe', 'roadster']","[150, 343]","[0, 0]","[10, 0]","[5000, 35000]"
https://de.wikipedia.org/wiki/BMW_E89,BMW,E89 ,"['2009', '2016']",['sportwagen'],['roadster'],"[156, 340]","[0, 0]","[10, 0]","[15000, 45000]"
https://de.wikipedia.org/wiki/Chevrolet_Captiva,Chevrolet,Captiva ,"['seit 2006', 'pro']",['suv'],['kombi'],"[136, 258]","[126, 184]","[12, 9]","[5000, 19000]"
https://de.wikipedia.org/wiki/Corvette_C5,Corvette,C5 ,"['1997', '2004']",['sportwagen'],"['coupe', 'cabriolet']","[349, 412]","[0, 0]","[0, 0]","[0, 0]"
https://de.wikipedia.org/wiki/Corvette_C6,Corvette,C6 ,"['2005', '2013']",['sportwagen'],"['coupe', 'cabriolet']","[405, 647]","[0, 0]","[13, 0]","[30000, 55000]"
https://de.wikipedia.org/wiki/Corvette_C7,Corvette,C7 ,"['seit 2013', 'pro']",['sportwagen'],"['coupe', 'cabriolet']","[455, 765]","[0, 0]","[12, 0]","[50000, 70000]"
https://de.wikipedia.org/wiki/Chevrolet_Nubira,Chevrolet,Nubira ,"['2004', '2010']",['kompaktklasse'],"['limousine', 'kombi']","[109, 122]",[121],"[9, 7]","[2600, 5000]"
https://de.wikipedia.org/wiki/Chrysler_300_(2004),Chrysler,300 (2004) ,"['2004', '2010']",['obere mittelklasse'],"['limousine', 'kombi']","[193, 431]",[218],"[13, 9]","[7000, 20000]"
https://de.wikipedia.org/wiki/Chrysler_PT_Cruiser,Chrysler,PT Cruiser ,"['2000', '2010']",['kompaktklasse'],"['kombi', 'cabriolet']","[116, 223]","[121, 150]","[10, 8]","[700, 7000]"
https://de.wikipedia.org/wiki/Citro%C3%ABn_C2,Citro%C3%ABn,C2 ,"['2003', '2009']",['kleinwagen'],['kombilimousine'],"[60, 122]","[68, 109]","[7, 5]","[750, 5000]"
https://de.wikipedia.org/wiki/Citro%C3%ABn_DS4,Citro%C3%ABn,DS4 ,"['2011', '2018']",['kompaktklasse'],['kombilimousine'],"[120, 200]","[92, 163]","[8, 6]","[8000, 30000]"
https://de.wikipedia.org/wiki/Citro%C3%ABn_Xsara,Citro%C3%ABn,Xsara ,"['1997', '2006']",['kompaktklasse'],"['kombilimousine', 'kombicoupe', 'kombi']","[75, 163]","[68, 109]","[8, 6]","[200, 3000]"
https://de.wikipedia.org/wiki/Fiat_500_(2007),Fiat,500 (2007) ,"['seit 2007', 'pro']",['sportwagen'],"['kombilimousine', 'cabriolimousine']","[69, 190]","[75, 95]","[6, 5]","[3000, 22000]"
https://de.wikipedia.org/wiki/Fiat_500L,Fiat,500L ,"['seit 04/2012', 'pro']","['>, ', 'suv']",['kombi'],"[86, 120]","[84, 120]","[8, 6]","[7000, 22000]"
https://de.wikipedia.org/wiki/Fiat_Barchetta,Fiat,Barchetta ,"['1995', '2005']",['kompaktklasse'],['cabriolet'],[131],"[0, 0]","[8, 0]","[1500, 12000]"
https://de.wikipedia.org/wiki/Fiat_Croma_(Typ_194),Fiat,Croma (Typ 194) ,"['', 'pro']",[''],[],"[0, 0]","[0, 0]","[0, 0]","[0, 0]"
https://de.wikipedia.org/wiki/Fiat_Stilo,Fiat,Stilo ,"['2001', '2008']",['kompaktklasse'],"['kombilimousine', 'kombi']","[80, 170]","[80, 150]","[900, 4000]","[8, 6]"
https://de.wikipedia.org/wiki/Fiat_Tipo_(Typ_356),Fiat,Tipo (Typ 356) ,"['seit 2015', 'pro']",['kompaktklasse'],"['kombilimousine', 'limousine', 'kombi']","[0, 0]","[0, 0]","[, ]","[, ]"
https://de.wikipedia.org/wiki/Honda_Accord_6._Generation,Honda,Accord 6. Generation ,"['1998', '2002']",['mittelklasse'],"['limousine', 'kombilimousine', 'kombi', 'coupe']","[116, 200]",[105],"[9, 7]","[1000, 7500]"
https://de.wikipedia.org/wiki/Honda_Accord_7._Generation,Honda,Accord 7. Generation ,"['2002', '2008']",['mittelklasse'],"['limousine', 'kombi', 'coupe']","[155, 190]",[140],"[9, 6]","[1600, 13000]"
https://de.wikipedia.org/wiki/Honda_Accord_8._Generation,Honda,Accord 8. Generation ,"['2008', '2015']",['mittelklasse'],"['limousine', 'kombi', 'coupe']","[156, 201]","[150, 179]","[9, 6]","[4000, 17000]"
https://de.wikipedia.org/wiki/Honda_Accord_9._Generation,Honda,Accord 9. Generation ,"['seit 2012', 'pro']",['mittelklasse'],"['limousine', 'coupe']","[150, 281]","[0, 0]","[8, 6]","[9000, 18000]"
https://de.wikipedia.org/wiki/Honda_Accord_10._Generation,Honda,Accord 10. Generation ,"['seit 2017', 'pro']",['mittelklasse'],['limousine'],"[177, 256]","[0, 0]","[8, 0]","[23000, 35000]"
https://de.wikipedia.org/wiki/Honda_Civic_6._Generation,Honda,Civic 6. Generation ,"['1995', '2000']",['kompaktklasse'],"['kombilimousine', 'limousine', 'kombi', 'coupe']","[75, 185]","[86, 105]","[7, 6]","[500, 7000]"
https://de.wikipedia.org/wiki/Honda_Civic_7._Generation,Honda,Civic 7. Generation ,"['2000', '2005']",['kompaktklasse'],"['kombilimousine', 'limousine', 'coupe']","[90, 200]",[101],"[8, 6]","[800, 11000]"
https://de.wikipedia.org/wiki/Honda_Civic_8._Generation,Honda,Civic 8. Generation ,"['2005', '2011']",['kompaktklasse'],"['limousine', 'kombilimousine', 'coupe']","[83, 201]",[140],"[8, 6]","[2300, 16000]"
https://de.wikipedia.org/wiki/Honda_Civic_9._Generation,Honda,Civic 9. Generation ,"['2011', '2017']",['kompaktklasse'],"['kombilimousine', 'limousine', 'kombi']","[99, 310]","[120, 150]","[8, 6]","[6000, 20000]"
https://de.wikipedia.org/wiki/Honda_Civic_10._Generation,Honda,Civic 10. Generation ,"['seit 2015', 'pro']",['kompaktklasse'],"['limousine', 'coupe', 'kombilimousine']","[125, 320]",[120],"[7, 5]","[10000, 40000]"
https://de.wikipedia.org/wiki/Honda_FR-V,Honda,FR-V ,"['2005', '2009']",['van'],['kombi'],"[125, 150]",[140],"[8, 7]","[2300, 8000]"
https://de.wikipedia.org/wiki/Hyundai_Getz,Hyundai,Getz ,"['2002', '2009']",['kleinwagen'],[],"[63, 106]","[82, 110]","[7, 6]","[500, 5000]"
https://de.wikipedia.org/wiki/Hyundai_i30_(FD),Hyundai,i30 (FD) ,"['2007', '2012']",['kompaktklasse'],[],"[109, 143]","[90, 140]","[7, 6]","[2700, 10000]"
https://de.wikipedia.org/wiki/Hyundai_i30_(GD),Hyundai,i30 (GD) ,"['10/2011', '01/2']",['kompaktklasse'],[],"[99, 186]","[90, 136]","[7, 6]","[4000, 23000]"
https://de.wikipedia.org/wiki/Hyundai_i30_(PD),Hyundai,i30 (PD) ,"['seit 2017', 'pro']",['kompaktklasse'],[],"[101, 275]","[95, 136]","[7, 6]","[12000, 37000]"
https://de.wikipedia.org/wiki/Hyundai_i40,Hyundai,i40 ,"['seit 2011', 'pro']",['mittelklasse'],[],"[135, 177]","[116, 141]","[8, 6]","[7000, 30000]"
https://de.wikipedia.org/wiki/Hyundai_Matrix,Hyundai,Matrix ,"['2001', '2010']",[''],[],"[103, 122]","[82, 110]","[8, 7]","[700, 5500]"
https://de.wikipedia.org/wiki/Hyundai_Trajet,Hyundai,Trajet ,"['1999', '2008']",['van'],[],"[136, 173]","[113, 125]","[11, 8]","[1200, 6000]"
https://de.wikipedia.org/wiki/Jaguar_S-Type,Jaguar,S-Type ,"['', 'pro']",[''],[],"[0, 0]","[0, 0]","[0, 0]","[0, 0]"
https://de.wikipedia.org/wiki/Jaguar_X250,Jaguar,X250 ,"['2008', '2015']",['obere mittelklasse'],"['limousine', 'kombi']","[238, 551]","[163, 275]","[13, 8]","[8500, 50000]"
https://de.wikipedia.org/wiki/Jaguar_X260,Jaguar,X260 ,"['seit 2015', 'pro']",['obere mittelklasse'],"['limousine', 'kombi']","[200, 381]","[163, 300]","[13, 7]","[19000, 90000]"
https://de.wikipedia.org/wiki/Jaguar_X308,Jaguar,X308 ,"['11/1997', '03/2']",['oberklasse'],['limousine'],"[241, 363]","[0, 0]","[14, 0]","[, ]"
https://de.wikipedia.org/wiki/Jaguar_X351,Jaguar,X351 ,"['seit 11/2009', 'pro']",['oberklasse'],['limousine'],"[241, 575]","[275, 300]","[0, 0]","[, ]"
https://de.wikipedia.org/wiki/Jaguar_X-Type,Jaguar,X-Type ,"['2001', '2009']",['mittelklasse'],"['limousine', 'kombi']","[156, 230]","[131, 155]","[11, 6]","[, ]"
https://de.wikipedia.org/wiki/Kia_cee%E2%80%99d_(ED),Kia,cee%E2%80%99d (ED) ,"['12/2006', '03/2']",['kompaktklasse'],[],"[90, 143]","[90, 140]","[7, 7]","[, ]"
https://de.wikipedia.org/wiki/Kia_cee%E2%80%99d_(JD),Kia,cee%E2%80%99d (JD) ,"['seit 04/2012 - 2018', 'pro']",['kompaktklasse'],[],"[99, 204]","[90, 128]","[0, 5]","[, ]"
https://de.wikipedia.org/wiki/Kia_Ceed_(CD),Kia,Ceed (CD) ,"['seit 2018', 'pro']",['kompaktklasse'],[],"[99, 140]","[116, 136]","[0, 5]","[, ]"
https://de.wikipedia.org/wiki/Kia_Picanto_BA/SA,Kia,Picanto BA/SA ,"['2004', '2011']",['sportwagen'],[],[65],[75],"[7, 0]","[, ]"
https://de.wikipedia.org/wiki/Kia_Picanto_TA,Kia,Picanto TA ,"['2011', '2017']",['sportwagen'],[],"[69, 86]","[0, 0]","[6, 0]","[, ]"
https://de.wikipedia.org/wiki/Kia_Picanto_JA,Kia,Picanto JA ,"['seit 2017', 'pro']",['sportwagen'],[],"[67, 101]","[0, 0]","[6, 0]","[, ]"
https://de.wikipedia.org/wiki/Kia_Venga,Kia,Venga ,"['seit 09/2009', 'pro']",[''],[],"[90, 125]","[75, 128]","[8, 6]","[, ]"
https://de.wikipedia.org/wiki/Lada_Kalina,Lada,Kalina ,"['seit 2005', 'pro']",['kleinwagen'],"['limousine', 'kombilimousine', 'kombi']","[82, 136]","[0, 0]","[8, 0]","[, ]"
https://de.wikipedia.org/wiki/Lancia_Ypsilon_(843),Lancia,Ypsilon (843) ,"['2003', '2011']",['kleinwagen'],['kombilimousine'],"[60, 95]","[69, 105]","[7, 0]","[, ]"
https://de.wikipedia.org/wiki/Lancia_Ypsilon_(846),Lancia,Ypsilon (846) ,"['seit 2011', 'pro']",['kleinwagen'],['kombilimousine'],"[69, 86]",[95],"[0, 0]","[, ]"
https://de.wikipedia.org/wiki/Lexus_UCF20,Lexus,UCF20 ,"['1994', '2000']",['oberklasse'],['limousine'],"[264, 294]","[0, 0]","[11, 0]","[, ]"
https://de.wikipedia.org/wiki/Lexus_UCF30,Lexus,UCF30 ,"['2000', '2006']",['oberklasse'],['limousine'],[281],"[0, 0]","[0, 0]","[, ]"
https://de.wikipedia.org/wiki/Lexus_USF40,Lexus,USF40 ,"['2006', '2018']",['oberklasse'],['limousine'],"[367, 387]","[0, 0]","[0, 0]","[, ]"
https://de.wikipedia.org/wiki/Lexus_USF50,Lexus,USF50 ,"['seit 2018', 'pro']",['oberklasse'],['limousine'],"[315, 417]","[0, 0]","[0, 0]","[, ]"
https://de.wikipedia.org/wiki/Mazda_Xedos_6,Mazda,Xedos 6 ,"['1992', '1999']",['mittelklasse'],['limousine'],"[107, 144]","[0, 0]","[9, 0]","[, ]"
https://de.wikipedia.org/wiki/Mazda_Xedos_9,Mazda,Xedos 9 ,"['1993', '2002']",['obere mittelklasse'],['limousine'],"[143, 213]","[0, 0]","[11, 0]","[, ]"
https://de.wikipedia.org/wiki/Mercedes-Benz_Baureihe_168,Mercedes-Benz,Baureihe 168 ,"['09/1997', '09/2']","['r>\\n', 'kompaktklasse']",['kombilimousine'],"[82, 140]","[60, 95]","[8, 6]","[, ]"
https://de.wikipedia.org/wiki/Mercedes-Benz_Baureihe_169,Mercedes-Benz,Baureihe 169 ,"['09/2004', '04/2']","['imedia.org/wikipedia/commons/thumb/e/e4/mercedes-benz_a_180_cdi_elegance_%28w_169%29_%e2%80%93_frontansicht_%281%29%2c_30._m%c3%a4rz_2011%2c_w%c3%bclfrath.jpg/250px-mercedes-benz_a_180_cdi_elegance_%28w_169%29_%e2%80%93_frontansicht_%281%29%2c_30._m%c3%a4rz_2011%2c_w%c3%bclfrath.jpg"" width=""250"" height=""156"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/e/e4/mercedes-benz_a_180_cdi_elegance_%28w_169%29_%e2%80%93_frontansicht_%281%29%2c_30._m%c3%a4rz_2011%2c_w%c3%bclfrath.jpg/375px-mercedes-benz_a_180_cdi_elegance_%28w_169%29_%e2%80%93_frontansicht_%281%29%2c_30._m%c3%a4rz_2011%2c_w%c3%bclfrath.jpg 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/e/e4/mercedes-benz_a_180_cdi_elegance_%28w_169%29_%e2%80%93_frontansicht_%281%29%2c_30._m%c3%a4rz_2011%2c_w%c3%bclfrath.jpg/500px-mercedes-benz_a_180_cdi_elegance_%28w_169%29_%e2%80%93_frontansicht_%281%29%2c_30._m%c3%a4rz_2011%2c_w%c3%bclfrath.jpg 2x"" data-file-width=""1874"" data-file-height=""1170"" />', 'kompaktklasse']",['kombilimousine'],"[95, 193]","[82, 140]","[8, 6]","[, ]"
https://de.wikipedia.org/wiki/Mercedes-Benz_W_176,Mercedes-Benz,W 176 ,"['2012', '2018']","['td>2012\\xe2\\x80\\x932018\\n', 'kompaktklasse']",['kombilimousine'],"[102, 381]","[90, 177]","[7, 6]","[, ]"
https://de.wikipedia.org/wiki/Mercedes-Benz_Baureihe_177,Mercedes-Benz,Baureihe 177 ,"['seit 2018', 'pro']","['td>seit 2018\\n', 'kompaktklasse']",['kombilimousine'],"[109, 224]",[116],"[6, 0]","[, ]"
